report_date,location,zika_confirmed,lat,long
4/23/16,Colombia-Magdalena-Guamal,0,9.144527,-74.226294
4/30/16,Colombia-Magdalena-Guamal,0,9.144527,-74.226294
5/7/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
5/14/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
5/21/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
5/28/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
6/4/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
6/11/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
6/18/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
6/25/16,Colombia-Magdalena-Guamal,1,9.144527,-74.226294
1/9/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
1/16/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
1/23/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
1/30/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
2/6/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
2/13/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
2/20/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
2/27/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
3/5/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
3/12/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
3/19/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
3/26/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
4/2/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
4/9/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
4/16/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
4/23/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
4/30/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
5/7/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
5/14/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
5/21/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
5/28/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
6/4/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
6/11/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
6/18/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
6/25/16,Colombia-Sucre-Galeras,0,9.1175963,-74.9910112
1/9/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
1/16/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
1/23/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
1/30/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
2/6/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
2/13/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
2/20/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
2/27/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
3/5/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
3/12/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
3/19/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
3/26/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
4/2/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
4/9/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
4/16/16,Colombia-Cordoba-Chinu,0,9.105964,-75.401527
4/23/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
4/30/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
5/7/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
5/14/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
5/21/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
5/28/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
6/4/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
6/11/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
6/18/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
6/25/16,Colombia-Cordoba-Chinu,1,9.105964,-75.401527
1/9/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
1/16/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
1/23/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
1/30/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
2/6/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
2/13/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
2/20/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
2/27/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
3/5/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
3/12/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
3/19/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
3/26/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
4/2/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
4/9/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
4/16/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
4/23/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
4/30/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
5/7/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
5/14/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
5/21/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
5/28/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
6/4/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
6/11/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
6/18/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
6/25/16,Colombia-Sucre-El_Roble,0,9.10192,-75.19554
1/9/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
1/16/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
1/23/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
1/30/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
2/6/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
2/13/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
2/20/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
2/27/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
3/5/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
3/12/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
3/19/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
3/26/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
4/2/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
4/9/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
4/16/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
4/23/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
4/30/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
5/7/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
5/14/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
5/21/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
5/28/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
6/4/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
6/11/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
6/18/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
6/25/16,Colombia-Cordoba-Cotorra,0,9.039263,-75.790511
1/9/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
1/16/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
1/23/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
1/30/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
2/6/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
2/13/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
2/20/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
2/27/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
3/5/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
3/12/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
3/19/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
3/26/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
4/2/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
4/9/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
4/16/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
4/23/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
4/30/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
5/7/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
5/14/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
5/21/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
5/28/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
6/4/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
6/11/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
6/18/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
6/25/16,Colombia-Cordoba-Puerto_Escondido,0,9.008341,-76.261398
1/9/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
1/16/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
1/23/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
1/30/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
2/6/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
2/13/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
2/20/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
2/27/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
3/5/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
3/12/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
3/19/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
3/26/16,Colombia-Magdalena-El_Banco,0,9.003507,-73.973864
4/2/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
4/9/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
4/16/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
4/23/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
4/30/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
5/7/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
5/14/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
5/21/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
5/28/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
6/4/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
6/11/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
6/18/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
6/25/16,Colombia-Magdalena-El_Banco,1,9.003507,-73.973864
1/9/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
1/16/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
1/23/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
1/30/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
2/6/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
2/13/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
2/20/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
2/27/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
3/5/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
3/12/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
3/19/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
3/26/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
4/2/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
4/9/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
4/16/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
4/23/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
4/30/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
5/7/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
5/14/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
5/21/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
5/28/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
6/4/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
6/11/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
6/18/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
6/25/16,Colombia-Bolivar-El_Penon,0,8.989142,-73.94978
1/9/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
1/16/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
1/23/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
1/30/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
2/6/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
2/13/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
2/20/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
2/27/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
3/5/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
3/12/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
3/19/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
3/26/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
4/2/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
4/9/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
4/16/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
4/23/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
4/30/16,Colombia-Cesar-Pailitas,0,8.959667,-73.626268
5/7/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
5/14/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
5/21/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
5/28/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
6/4/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
6/11/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
6/18/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
6/25/16,Colombia-Cesar-Pailitas,1,8.959667,-73.626268
1/9/16,Colombia-Cordoba-San_Pelayo,0,8.9594419,-75.8369139
1/16/16,Colombia-Cordoba-San_Pelayo,0,8.9594419,-75.8369139
1/23/16,Colombia-Cordoba-San_Pelayo,0,8.9594419,-75.8369139
1/30/16,Colombia-Cordoba-San_Pelayo,0,8.9594419,-75.8369139
2/6/16,Colombia-Cordoba-San_Pelayo,0,8.9594419,-75.8369139
2/13/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
2/20/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
2/27/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
3/5/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
3/12/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
3/19/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
3/26/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
4/2/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
4/9/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
4/16/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
4/23/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
4/30/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
5/7/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
5/14/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
5/21/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
5/28/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
6/4/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
6/11/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
6/18/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
6/25/16,Colombia-Cordoba-San_Pelayo,1,8.9594419,-75.8369139
1/9/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
1/16/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
1/23/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
1/30/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
2/6/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
2/13/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
2/20/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
2/27/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
3/5/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
3/12/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
3/19/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
3/26/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
4/2/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
4/9/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
4/16/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
4/23/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
4/30/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
5/7/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
5/14/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
5/21/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
5/28/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
6/4/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
6/11/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
6/18/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
6/25/16,Colombia-Bolivar-Hatillo_De_Loba,0,8.956007,-74.0774969
1/9/16,Colombia-Cordoba-Sahagun,0,8.950643,-75.446001
1/16/16,Colombia-Cordoba-Sahagun,0,8.950643,-75.446001
1/23/16,Colombia-Cordoba-Sahagun,0,8.950643,-75.446001
1/30/16,Colombia-Cordoba-Sahagun,0,8.950643,-75.446001
2/6/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
2/13/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
2/20/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
2/27/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
3/5/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
3/12/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
3/19/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
3/26/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
4/2/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
4/9/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
4/16/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
4/23/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
4/30/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
5/7/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
5/14/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
5/21/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
5/28/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
6/4/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
6/11/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
6/18/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
6/25/16,Colombia-Cordoba-Sahagun,1,8.950643,-75.446001
1/9/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
1/16/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
1/23/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
1/30/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
2/6/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
2/13/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
2/20/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
2/27/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
3/5/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
3/12/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
3/19/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
3/26/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
4/2/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
4/9/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
4/16/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
4/23/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
4/30/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
5/7/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
5/14/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
5/21/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
5/28/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
6/4/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
6/11/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
6/18/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
6/25/16,Colombia-Bolivar-Barranco_De_Loba,0,8.94862,-74.11248
1/9/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
1/16/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
1/23/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
1/30/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
2/6/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
2/13/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
2/20/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
2/27/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
3/5/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
3/12/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
3/19/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
3/26/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
4/2/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
4/9/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
4/16/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
4/23/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
4/30/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
5/7/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
5/14/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
5/21/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
5/28/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
6/4/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
6/11/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
6/18/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
6/25/16,Colombia-Bolivar-San_Martin_De_Loba,0,8.940875,-74.03787
1/9/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
1/16/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
1/23/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
1/30/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
2/6/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
2/13/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
2/20/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
2/27/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
3/5/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
3/12/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
3/19/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
3/26/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
4/2/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
4/9/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
4/16/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
4/23/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
4/30/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
5/7/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
5/14/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
5/21/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
5/28/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
6/4/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
6/11/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
6/18/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
6/25/16,Colombia-Sucre-San_Benito_Abad,0,8.931132,-75.030651
1/9/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
1/16/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
1/23/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
1/30/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
2/6/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
2/13/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
2/20/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
2/27/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
3/5/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
3/12/16,Colombia-Bolivar-Pinillos,0,8.9245,-74.47033
