report_date,location,zika_confirmed
2016-04-16,Colombia-Antioquia-Medellin,1
2016-04-16,Colombia-Antioquia-Montebello,0
2016-04-16,Colombia-Antioquia-Murindo,0
2016-04-16,Colombia-Antioquia-Mutata,1
2016-04-16,Colombia-Antioquia-Narino,0
2016-04-16,Colombia-Antioquia-Nechi,0
2016-04-16,Colombia-Antioquia-Necocli,1
2016-04-16,Colombia-Antioquia-Olaya,0
2016-04-16,Colombia-Antioquia-Peque,0
2016-04-16,Colombia-Antioquia-Peðol,0
2016-04-16,Colombia-Antioquia-Pueblorrico,0
2016-04-16,Colombia-Antioquia-Puerto_Berrio,1
2016-04-16,Colombia-Antioquia-Puerto_Nare,1
2016-04-16,Colombia-Antioquia-Puerto_Triunfo,1
2016-04-16,Colombia-Antioquia-Remedios,0
2016-04-16,Colombia-Antioquia-Retiro,0
2016-04-16,Colombia-Antioquia-Rionegro,1
2016-04-16,Colombia-Antioquia-Sabanalarga,0
2016-04-16,Colombia-Antioquia-Sabaneta,0
2016-04-16,Colombia-Antioquia-Salgar,0
2016-04-16,Colombia-Antioquia-San_Andres_De_Cuerquia,0
2016-04-16,Colombia-Antioquia-San_Carlos,1
2016-04-16,Colombia-Antioquia-San_Francisco,0
2016-04-16,Colombia-Antioquia-San_Jeronimo,0
2016-04-16,Colombia-Antioquia-San_Jose_De_La_Montana,0
2016-04-16,Colombia-Antioquia-San_Juan_De_Uraba,1
2016-04-16,Colombia-Antioquia-San_Luis,1
2016-04-16,Colombia-Antioquia-San_Pedro,0
2016-04-16,Colombia-Antioquia-San_Pedro_De_Uraba,0
2016-04-16,Colombia-Antioquia-San_Rafael,0
2016-04-16,Colombia-Antioquia-San_Roque,0
2016-04-16,Colombia-Antioquia-San_Vicente,0
2016-04-16,Colombia-Antioquia-Santa_Barbara,0
2016-04-16,Colombia-Antioquia-Santa_Rosa_De_Osos,0
2016-04-16,Colombia-Antioquia-Santafe_De_Antioquia,0
2016-04-16,Colombia-Antioquia-Santo_Domingo,0
2016-04-16,Colombia-Antioquia-Segovia,0
2016-04-16,Colombia-Antioquia-Sonson,0
2016-04-16,Colombia-Antioquia-Sopetran,0
2016-04-16,Colombia-Antioquia-Tamesis,0
2016-04-16,Colombia-Antioquia-Taraza,1
2016-04-16,Colombia-Antioquia-Tarso,0
2016-04-16,Colombia-Antioquia-Titiribi,0
2016-04-16,Colombia-Antioquia-Toledo,0
2016-04-16,Colombia-Antioquia-Turbo,1
2016-04-16,Colombia-Antioquia-Unknown,1
2016-04-16,Colombia-Antioquia-Uramita,1
2016-04-16,Colombia-Antioquia-Urrao,0
2016-04-16,Colombia-Antioquia-Valdivia,0
2016-04-16,Colombia-Antioquia-Valparaiso,1
2016-04-16,Colombia-Antioquia-Vegachi,0
2016-04-16,Colombia-Antioquia-Venecia,0
2016-04-16,Colombia-Antioquia-Vigia_Del_Fuerte,0
2016-04-16,Colombia-Antioquia-Yali,0
2016-04-16,Colombia-Antioquia-Yarumal,1
2016-04-16,Colombia-Antioquia-Yolombo,0
2016-04-16,Colombia-Antioquia-Yondo,0
2016-04-16,Colombia-Antioquia-Zaragoza,0
2016-04-16,Colombia-Arauca-Arauca,1
2016-04-16,Colombia-Arauca-Arauquita,1
2016-04-16,Colombia-Arauca-Cravo_Norte,0
2016-04-16,Colombia-Arauca-Fortul,1
2016-04-16,Colombia-Arauca-Puerto_Rondon,0
2016-04-16,Colombia-Arauca-Saravena,1
2016-04-16,Colombia-Arauca-Tame,1
2016-04-16,Colombia-Arauca-Unknown,1
2016-04-16,Colombia-Atlantico-Baranoa,1
2016-04-16,Colombia-Atlantico-Campo_De_La_Cruz,0
2016-04-16,Colombia-Atlantico-Candelaria,0
2016-04-16,Colombia-Atlantico-Galapa,1
2016-04-16,Colombia-Atlantico-Juan_De_Acosta,0
2016-04-16,Colombia-Atlantico-Luruaco,0
2016-04-16,Colombia-Atlantico-Malambo,1
2016-04-16,Colombia-Atlantico-Manati,1
2016-04-16,Colombia-Atlantico-Palmar_De_Varela,0
2016-04-16,Colombia-Atlantico-Piojo,0
2016-04-16,Colombia-Atlantico-Polonuevo,0
2016-04-16,Colombia-Atlantico-Ponedera,0
2016-04-16,Colombia-Atlantico-Puerto_Colombia,1
2016-04-16,Colombia-Atlantico-Repelon,1
2016-04-16,Colombia-Atlantico-Sabanagrande,0
2016-04-16,Colombia-Atlantico-Sabanalarga,0
2016-04-16,Colombia-Atlantico-Santa_Lucia,0
2016-04-16,Colombia-Atlantico-Santo_Tomas,1
2016-04-16,Colombia-Atlantico-Soledad,1
2016-04-16,Colombia-Atlantico-Suan,0
2016-04-16,Colombia-Atlantico-Tubara,1
2016-04-16,Colombia-Atlantico-Unknown,1
2016-04-16,Colombia-Atlantico-Usiacuri,1
2016-04-16,Colombia-Barranquilla-Barranquilla,1
2016-04-16,Colombia-Bolivar-Achi,0
2016-04-16,Colombia-Bolivar-Altos_Del_Rosario,0
2016-04-16,Colombia-Bolivar-Arenal,1
2016-04-16,Colombia-Bolivar-Arjona,1
2016-04-16,Colombia-Bolivar-Arroyohondo,0
2016-04-16,Colombia-Bolivar-Barranco_De_Loba,0
2016-04-16,Colombia-Bolivar-Calamar,0
2016-04-16,Colombia-Bolivar-Cantagallo,0
2016-04-16,Colombia-Bolivar-Cicuco,0
2016-04-16,Colombia-Bolivar-Clemencia,0
2016-04-16,Colombia-Bolivar-Cordoba,1
2016-04-16,Colombia-Bolivar-El_Carmen_De_Bolivar,1
2016-04-16,Colombia-Bolivar-El_Guamo,0
2016-04-16,Colombia-Bolivar-El_Penon,0
2016-04-16,Colombia-Bolivar-Hatillo_De_Loba,0
2016-04-16,Colombia-Bolivar-Magangue,1
2016-04-16,Colombia-Bolivar-Mahates,1
2016-04-16,Colombia-Bolivar-Margarita,0
2016-04-16,Colombia-Bolivar-Maria_La_Baja,1
2016-04-16,Colombia-Bolivar-Mompos,1
2016-04-16,Colombia-Bolivar-Montecristo,0
2016-04-16,Colombia-Bolivar-Morales,1
2016-04-16,Colombia-Bolivar-Norosi,0
2016-04-16,Colombia-Bolivar-Pinillos,0
2016-04-16,Colombia-Bolivar-Regidor,0
2016-04-16,Colombia-Bolivar-Rio_Viejo,1
2016-04-16,Colombia-Bolivar-San_Cristobal,0
2016-04-16,Colombia-Bolivar-San_Estanislao,1
2016-04-16,Colombia-Bolivar-San_Fernando,0
2016-04-16,Colombia-Bolivar-San_Jacinto,1
2016-04-16,Colombia-Bolivar-San_Jacinto_Del_Cauca,0
2016-04-16,Colombia-Bolivar-San_Juan_Nepomuceno,1
2016-04-16,Colombia-Bolivar-San_Martin_De_Loba,0
2016-04-16,Colombia-Bolivar-San_Pablo,0
2016-04-16,Colombia-Bolivar-Santa_Catalina,0
2016-04-16,Colombia-Bolivar-Santa_Rosa,1
2016-04-16,Colombia-Bolivar-Santa_Rosa_Del_Sur,1
2016-04-16,Colombia-Bolivar-Simiti,0
2016-04-16,Colombia-Bolivar-Soplaviento,0
2016-04-16,Colombia-Bolivar-Talaigua_Nuevo,0
2016-04-16,Colombia-Bolivar-Tiquisio,0
2016-04-16,Colombia-Bolivar-Turbaco,1
2016-04-16,Colombia-Bolivar-Turbana,0
2016-04-16,Colombia-Bolivar-Unknown,1
2016-04-16,Colombia-Bolivar-Villanueva,0
2016-04-16,Colombia-Bolivar-Zambrano,0
2016-04-16,Colombia-Boyaca-Almeida,0
2016-04-16,Colombia-Boyaca-Aquitania,0
2016-04-16,Colombia-Boyaca-Arcabuco,0
2016-04-16,Colombia-Boyaca-Belen,0
2016-04-16,Colombia-Boyaca-Berbeo,0
2016-04-16,Colombia-Boyaca-Beteitiva,0
2016-04-16,Colombia-Boyaca-Boavita,0
2016-04-16,Colombia-Boyaca-Boyaca,0
2016-04-16,Colombia-Boyaca-Briceno,0
2016-04-16,Colombia-Boyaca-Buenavista,1
2016-04-16,Colombia-Boyaca-Busbanza,0
2016-04-16,Colombia-Boyaca-Caldas,0
2016-04-16,Colombia-Boyaca-Campohermoso,1
2016-04-16,Colombia-Boyaca-Cerinza,0
2016-04-16,Colombia-Boyaca-Chinavita,0
2016-04-16,Colombia-Boyaca-Chiquinquira,0
2016-04-16,Colombia-Boyaca-Chiquiza,0
2016-04-16,Colombia-Boyaca-Chiscas,0
2016-04-16,Colombia-Boyaca-Chita,0
2016-04-16,Colombia-Boyaca-Chitaraque,1
2016-04-16,Colombia-Boyaca-Chivata,0
2016-04-16,Colombia-Boyaca-Chivor,0
2016-04-16,Colombia-Boyaca-Cienega,0
2016-04-16,Colombia-Boyaca-Combita,0
2016-04-16,Colombia-Boyaca-Coper,0
2016-04-16,Colombia-Boyaca-Corrales,0
2016-04-16,Colombia-Boyaca-Covarachia,0
2016-04-16,Colombia-Boyaca-Cubara,0
2016-04-16,Colombia-Boyaca-Cucaita,0
2016-04-16,Colombia-Boyaca-Cuitiva,0
2016-04-16,Colombia-Boyaca-Duitama,0
2016-04-16,Colombia-Boyaca-El_Cocuy,0
2016-04-16,Colombia-Boyaca-El_Espino,0
2016-04-16,Colombia-Boyaca-Firavitoba,0
2016-04-16,Colombia-Boyaca-Floresta,0
2016-04-16,Colombia-Boyaca-Gachantiva,0
2016-04-16,Colombia-Boyaca-Gameza,0
2016-04-16,Colombia-Boyaca-Garagoa,0
2016-04-16,Colombia-Boyaca-Guacamayas,0
2016-04-16,Colombia-Boyaca-Guateque,0
2016-04-16,Colombia-Boyaca-Guayata,0
2016-04-16,Colombia-Boyaca-Guican,0
2016-04-16,Colombia-Boyaca-Iza,0
2016-04-16,Colombia-Boyaca-Jenesano,0
2016-04-16,Colombia-Boyaca-Jerico,0
2016-04-16,Colombia-Boyaca-La_Capilla,0
2016-04-16,Colombia-Boyaca-La_Uvita,0
2016-04-16,Colombia-Boyaca-La_Victoria,0
2016-04-16,Colombia-Boyaca-Labranzagrande,1
2016-04-16,Colombia-Boyaca-Macanal,0
2016-04-16,Colombia-Boyaca-Maripi,0
2016-04-16,Colombia-Boyaca-Miraflores,1
2016-04-16,Colombia-Boyaca-Mongua,0
2016-04-16,Colombia-Boyaca-Mongui,0
2016-04-16,Colombia-Boyaca-Moniquira,1
2016-04-16,Colombia-Boyaca-Motavita,0
2016-04-16,Colombia-Boyaca-Muzo,1
2016-04-16,Colombia-Boyaca-Nobsa,0
2016-04-16,Colombia-Boyaca-Nuevo_Colon,0
2016-04-16,Colombia-Boyaca-Oicata,0
2016-04-16,Colombia-Boyaca-Otanche,1
2016-04-16,Colombia-Boyaca-Pachavita,0
2016-04-16,Colombia-Boyaca-Paez,1
2016-04-16,Colombia-Boyaca-Paipa,0
2016-04-16,Colombia-Boyaca-Pajarito,1
2016-04-16,Colombia-Boyaca-Panqueba,0
2016-04-16,Colombia-Boyaca-Pauna,0
2016-04-16,Colombia-Boyaca-Paya,0
2016-04-16,Colombia-Boyaca-Paz_De_Rio,0
2016-04-16,Colombia-Boyaca-Pesca,0
2016-04-16,Colombia-Boyaca-Pisba,0
2016-04-16,Colombia-Boyaca-Puerto_Boyaca,1
2016-04-16,Colombia-Boyaca-Quipama,1
2016-04-16,Colombia-Boyaca-Ramiriqui,0
2016-04-16,Colombia-Boyaca-Raquira,0
2016-04-16,Colombia-Boyaca-Rondon,0
2016-04-16,Colombia-Boyaca-Saboya,0
2016-04-16,Colombia-Boyaca-Sachica,0
2016-04-16,Colombia-Boyaca-Samaca,0
2016-04-16,Colombia-Boyaca-San_Eduardo,0
2016-04-16,Colombia-Boyaca-San_Jose_De_Pare,0
2016-04-16,Colombia-Boyaca-San_Luis_De_Gaceno,1
2016-04-16,Colombia-Boyaca-San_Mateo,0
2016-04-16,Colombia-Boyaca-San_Miguel_De_Sema,0
2016-04-16,Colombia-Boyaca-San_Pablo_De_Borbur,1
2016-04-16,Colombia-Boyaca-Santa_Maria,0
2016-04-16,Colombia-Boyaca-Santa_Rosa_De_Viterbo,0
2016-04-16,Colombia-Boyaca-Santa_Sofia,0
2016-04-16,Colombia-Boyaca-Santana,1
2016-04-16,Colombia-Boyaca-Sativanorte,0
2016-04-16,Colombia-Boyaca-Sativasur,0
2016-04-16,Colombia-Boyaca-Siachoque,0
2016-04-16,Colombia-Boyaca-Soata,0
2016-04-16,Colombia-Boyaca-Socha,0
2016-04-16,Colombia-Boyaca-Socota,0
2016-04-16,Colombia-Boyaca-Sogamoso,0
2016-04-16,Colombia-Boyaca-Somondoco,0
2016-04-16,Colombia-Boyaca-Sora,0
2016-04-16,Colombia-Boyaca-Soraca,0
2016-04-16,Colombia-Boyaca-Sotaquira,0
2016-04-16,Colombia-Boyaca-Susacon,0
2016-04-16,Colombia-Boyaca-Sutamarchan,0
2016-04-16,Colombia-Boyaca-Sutatenza,0
2016-04-16,Colombia-Boyaca-Tasco,0
2016-04-16,Colombia-Boyaca-Tenza,0
2016-04-16,Colombia-Boyaca-Tibana,0
2016-04-16,Colombia-Boyaca-Tibasosa,0
2016-04-16,Colombia-Boyaca-Tinjaca,0
2016-04-16,Colombia-Boyaca-Tipacoque,1
2016-04-16,Colombia-Boyaca-Toca,0
2016-04-16,Colombia-Boyaca-Togui,0
2016-04-16,Colombia-Boyaca-Topaga,0
2016-04-16,Colombia-Boyaca-Tota,0
2016-04-16,Colombia-Boyaca-Tunja,0
2016-04-16,Colombia-Boyaca-Tunungua,0
2016-04-16,Colombia-Boyaca-Turmeque,0
2016-04-16,Colombia-Boyaca-Tuta,0
2016-04-16,Colombia-Boyaca-Tutaza,0
2016-04-16,Colombia-Boyaca-Umbita,0
2016-04-16,Colombia-Boyaca-Unknown,1
2016-04-16,Colombia-Boyaca-Ventaquemada,0
2016-04-16,Colombia-Boyaca-Villa_De_Leyva,0
2016-04-16,Colombia-Boyaca-Viracacha,0
2016-04-16,Colombia-Boyaca-Zetaquira,1
2016-04-16,Colombia-Caldas-Aguadas,0
2016-04-16,Colombia-Caldas-Anserma,0
2016-04-16,Colombia-Caldas-Aranzazu,0
2016-04-16,Colombia-Caldas-Belalcazar,0
2016-04-16,Colombia-Caldas-Chinchina,1
2016-04-16,Colombia-Caldas-Filadelfia,0
2016-04-16,Colombia-Caldas-La_Dorada,1
2016-04-16,Colombia-Caldas-La_Merced,0
2016-04-16,Colombia-Caldas-Manizales,0
2016-04-16,Colombia-Caldas-Manzanares,0
2016-04-16,Colombia-Caldas-Marmato,1
2016-04-16,Colombia-Caldas-Marquetalia,1
2016-04-16,Colombia-Caldas-Marulanda,0
2016-04-16,Colombia-Caldas-Neira,0
2016-04-16,Colombia-Caldas-Norcasia,0
2016-04-16,Colombia-Caldas-Pacora,0
2016-04-16,Colombia-Caldas-Palestina,1
2016-04-16,Colombia-Caldas-Pensilvania,1
2016-04-16,Colombia-Caldas-Riosucio,1
2016-04-16,Colombia-Caldas-Risaralda,0
2016-04-16,Colombia-Caldas-Salamina,0
2016-04-16,Colombia-Caldas-Samana,1
2016-04-16,Colombia-Caldas-San_Jose,0
2016-04-16,Colombia-Caldas-Supia,0
2016-04-16,Colombia-Caldas-Unknown,1
2016-04-16,Colombia-Caldas-Victoria,1
2016-04-16,Colombia-Caldas-Villamaria,0
2016-04-16,Colombia-Caldas-Viterbo,1
2016-04-16,Colombia-Caqueta-Albania,0
2016-04-16,Colombia-Caqueta-Belen_De_Los_Andaquies,1
2016-04-16,Colombia-Caqueta-Cartagena_Del_Chaira,0
2016-04-16,Colombia-Caqueta-Curillo,1
2016-04-16,Colombia-Caqueta-El_Doncello,1
2016-04-16,Colombia-Caqueta-El_Paujil,1
2016-04-16,Colombia-Caqueta-Florencia,1
2016-04-16,Colombia-Caqueta-La_Montanita,1
2016-04-16,Colombia-Caqueta-Milan,0
2016-04-16,Colombia-Caqueta-Morelia,1
2016-04-16,Colombia-Caqueta-Puerto_Rico,0
2016-04-16,Colombia-Caqueta-San_Jose_Del_Fragua,1
2016-04-16,Colombia-Caqueta-San_Vicente_Del_Caguan,1
2016-04-16,Colombia-Caqueta-Solano,0
2016-04-16,Colombia-Caqueta-Solita,0
2016-04-16,Colombia-Caqueta-Unknown,0
2016-04-16,Colombia-Caqueta-Valparaiso,0
2016-04-16,Colombia-Cartagena-Cartagena,1
2016-04-16,Colombia-Casanare-Aguazul,1
2016-04-16,Colombia-Casanare-Chameza,1
2016-04-16,Colombia-Casanare-Hato_Corozal,0
2016-04-16,Colombia-Casanare-La_Salina,0
2016-04-16,Colombia-Casanare-Mani,1
2016-04-16,Colombia-Casanare-Monterrey,1
2016-04-16,Colombia-Casanare-Nunchia,0
2016-04-16,Colombia-Casanare-Orocue,1
2016-04-16,Colombia-Casanare-Paz_De_Ariporo,1
2016-04-16,Colombia-Casanare-Pore,0
2016-04-16,Colombia-Casanare-Recetor,0
2016-04-16,Colombia-Casanare-Sabanalarga,0
2016-04-16,Colombia-Casanare-Sacama,0
2016-04-16,Colombia-Casanare-San_Luis_De_Palenque,1
2016-04-16,Colombia-Casanare-Tamara,0
2016-04-16,Colombia-Casanare-Tauramena,1
2016-04-16,Colombia-Casanare-Trinidad,1
2016-04-16,Colombia-Casanare-Unknown,0
2016-04-16,Colombia-Casanare-Villanueva,0
2016-04-16,Colombia-Casanare-Yopal,1
2016-04-16,Colombia-Cauca-Almaguer,0
2016-04-16,Colombia-Cauca-Argelia,1
2016-04-16,Colombia-Cauca-Balboa,1
2016-04-16,Colombia-Cauca-Bolivar,0
2016-04-16,Colombia-Cauca-Buenos_Aires,0
2016-04-16,Colombia-Cauca-Cajibio,0
2016-04-16,Colombia-Cauca-Caldono,0
2016-04-16,Colombia-Cauca-Caloto,0
2016-04-16,Colombia-Cauca-Corinto,0
2016-04-16,Colombia-Cauca-El_Tambo,0
2016-04-16,Colombia-Cauca-Florencia,0
2016-04-16,Colombia-Cauca-Guachene,0
2016-04-16,Colombia-Cauca-Guapi,0
2016-04-16,Colombia-Cauca-Inza,0
2016-04-16,Colombia-Cauca-Jambalo,0
2016-04-16,Colombia-Cauca-La_Sierra,0
2016-04-16,Colombia-Cauca-La_Vega,0
2016-04-16,Colombia-Cauca-Lopez,0
2016-04-16,Colombia-Cauca-Mercaderes,1
2016-04-16,Colombia-Cauca-Miranda,0
2016-04-16,Colombia-Cauca-Morales,0
2016-04-16,Colombia-Cauca-Padilla,0
2016-04-16,Colombia-Cauca-Paez,0
2016-04-16,Colombia-Cauca-Patia,0
2016-04-16,Colombia-Cauca-Piamonte,0
2016-04-16,Colombia-Cauca-Piendamo,0
2016-04-16,Colombia-Cauca-Popayan,1
2016-04-16,Colombia-Cauca-Puerto_Tejada,1
2016-04-16,Colombia-Cauca-Purace,0
2016-04-16,Colombia-Cauca-Rosas,0
2016-04-16,Colombia-Cauca-San_Sebastian,0
2016-04-16,Colombia-Cauca-Santa_Rosa,0
2016-04-16,Colombia-Cauca-Santander_De_Quilichao,1
2016-04-16,Colombia-Cauca-Silvia,0
2016-04-16,Colombia-Cauca-Sotara,0
2016-04-16,Colombia-Cauca-Suarez,0
2016-04-16,Colombia-Cauca-Sucre,0
2016-04-16,Colombia-Cauca-Timbio,0
2016-04-16,Colombia-Cauca-Timbiqui,0
2016-04-16,Colombia-Cauca-Toribio,0
2016-04-16,Colombia-Cauca-Totoro,0
2016-04-16,Colombia-Cauca-Unknown,0
2016-04-16,Colombia-Cauca-Villa_Rica,0
2016-04-16,Colombia-Cesar-Aguachica,1
2016-04-16,Colombia-Cesar-Agustin_Codazzi,0
2016-04-16,Colombia-Cesar-Astrea,1
2016-04-16,Colombia-Cesar-Becerril,1
2016-04-16,Colombia-Cesar-Bosconia,0
2016-04-16,Colombia-Cesar-Chimichagua,0
2016-04-16,Colombia-Cesar-Chiriguana,1
2016-04-16,Colombia-Cesar-Curumani,1
2016-04-16,Colombia-Cesar-El_Copey,1
2016-04-16,Colombia-Cesar-El_Paso,0
2016-04-16,Colombia-Cesar-Gamarra,0
2016-04-16,Colombia-Cesar-Gonzalez,0
2016-04-16,Colombia-Cesar-La_Gloria,0
2016-04-16,Colombia-Cesar-La_Jagua_De_Ibirico,0
2016-04-16,Colombia-Cesar-La_Paz,0
2016-04-16,Colombia-Cesar-Manaure,0
2016-04-16,Colombia-Cesar-Pailitas,0
2016-04-16,Colombia-Cesar-Pelaya,1
2016-04-16,Colombia-Cesar-Pueblo_Bello,0
2016-04-16,Colombia-Cesar-Rio_De_Oro,0
2016-04-16,Colombia-Cesar-San_Alberto,1
2016-04-16,Colombia-Cesar-San_Diego,0
2016-04-16,Colombia-Cesar-San_Martin,1
2016-04-16,Colombia-Cesar-Tamalameque,0
2016-04-16,Colombia-Cesar-Unknown,1
2016-04-16,Colombia-Cesar-Valledupar,1
2016-04-16,Colombia-Choco-Acandi,0
2016-04-16,Colombia-Choco-Alto_Baudo,0
2016-04-16,Colombia-Choco-Atrato,0
2016-04-16,Colombia-Choco-Bagado,0
2016-04-16,Colombia-Choco-Bahia_Solano,0
2016-04-16,Colombia-Choco-Bajo_Baudo,0
2016-04-16,Colombia-Choco-Belen_De_Bajira,0
2016-04-16,Colombia-Choco-Bojaya,0
2016-04-16,Colombia-Choco-Carmen_Del_Darien,0
2016-04-16,Colombia-Choco-Certegui,0
2016-04-16,Colombia-Choco-Condoto,0
2016-04-16,Colombia-Choco-El_Canton_Del_San_Pablo,0
2016-04-16,Colombia-Choco-El_Carmen_De_Atrato,0
2016-04-16,Colombia-Choco-El_Litoral_Del_San_Juan,0
2016-04-16,Colombia-Choco-Istmina,0
2016-04-16,Colombia-Choco-Jurado,0
2016-04-16,Colombia-Choco-Lloro,1
2016-04-16,Colombia-Choco-Medio_Atrato,0
2016-04-16,Colombia-Choco-Medio_Baudo,0
2016-04-16,Colombia-Choco-Medio_San_Juan,0
2016-04-16,Colombia-Choco-Novita,0
2016-04-16,Colombia-Choco-Nuqui,0
2016-04-16,Colombia-Choco-Quibdo,1
2016-04-16,Colombia-Choco-Rio_Iro,0
2016-04-16,Colombia-Choco-Rio_Quito,0
2016-04-16,Colombia-Choco-Riosucio,0
2016-04-16,Colombia-Choco-San_Jose_Del_Palmar,0
2016-04-16,Colombia-Choco-Sipi,0
2016-04-16,Colombia-Choco-Tado,1
2016-04-16,Colombia-Choco-Unguia,0
2016-04-16,Colombia-Choco-Union_Panamericana,0
2016-04-16,Colombia-Choco-Unknown,0
2016-04-16,Colombia-Cordoba-Ayapel,0
2016-04-16,Colombia-Cordoba-Buenavista,0
2016-04-16,Colombia-Cordoba-Canalete,0
2016-04-16,Colombia-Cordoba-Cerete,1
2016-04-16,Colombia-Cordoba-Chima,0
2016-04-16,Colombia-Cordoba-Chinu,0
2016-04-16,Colombia-Cordoba-Cienaga_De_Oro,1
2016-04-16,Colombia-Cordoba-Cotorra,0
2016-04-16,Colombia-Cordoba-La_Apartada,1
2016-04-16,Colombia-Cordoba-Lorica,1
2016-04-16,Colombia-Cordoba-Los_Cordobas,0
2016-04-16,Colombia-Cordoba-Momil,0
2016-04-16,Colombia-Cordoba-Monitos,0
2016-04-16,Colombia-Cordoba-Montelibano,1
2016-04-16,Colombia-Cordoba-Monteria,1
2016-04-16,Colombia-Cordoba-Planeta_Rica,1
2016-04-16,Colombia-Cordoba-Pueblo_Nuevo,0
2016-04-16,Colombia-Cordoba-Puerto_Escondido,0
2016-04-16,Colombia-Cordoba-Puerto_Libertador,0
2016-04-16,Colombia-Cordoba-Purisima,0
2016-04-16,Colombia-Cordoba-Sahagun,1
2016-04-16,Colombia-Cordoba-San_Andres_Sotavento,0
2016-04-16,Colombia-Cordoba-San_Antero,0
2016-04-16,Colombia-Cordoba-San_Bernardo_Del_Viento,0
2016-04-16,Colombia-Cordoba-San_Carlos,0
2016-04-16,Colombia-Cordoba-San_Jose_De_Ure,0
2016-04-16,Colombia-Cordoba-San_Pelayo,1
2016-04-16,Colombia-Cordoba-Tierralta,1
2016-04-16,Colombia-Cordoba-Tuchin,1
2016-04-16,Colombia-Cordoba-Unknown,1
2016-04-16,Colombia-Cordoba-Valencia,1
2016-04-16,Colombia-Cundinamarca-Agua_De_Dios,1
2016-04-16,Colombia-Cundinamarca-Alban,0
2016-04-16,Colombia-Cundinamarca-Anapoima,1
2016-04-16,Colombia-Cundinamarca-Anolaima,0
2016-04-16,Colombia-Cundinamarca-Apulo,1
2016-04-16,Colombia-Cundinamarca-Arbelaez,0
2016-04-16,Colombia-Cundinamarca-Beltran,0
2016-04-16,Colombia-Cundinamarca-Bituima,0
2016-04-16,Colombia-Cundinamarca-Bojaca,0
2016-04-16,Colombia-Cundinamarca-Cabrera,0
2016-04-16,Colombia-Cundinamarca-Cachipay,0
2016-04-16,Colombia-Cundinamarca-Cajica,0
2016-04-16,Colombia-Cundinamarca-Caparrapi,0
2016-04-16,Colombia-Cundinamarca-Caqueza,1
2016-04-16,Colombia-Cundinamarca-Carmen_De_Carupa,0
2016-04-16,Colombia-Cundinamarca-Chaguani,1
2016-04-16,Colombia-Cundinamarca-Chia,0
2016-04-16,Colombia-Cundinamarca-Chipaque,0
2016-04-16,Colombia-Cundinamarca-Choachi,0
2016-04-16,Colombia-Cundinamarca-Choconta,0
2016-04-16,Colombia-Cundinamarca-Cogua,0
2016-04-16,Colombia-Cundinamarca-Cota,0
2016-04-16,Colombia-Cundinamarca-Cucunuba,0
2016-04-16,Colombia-Cundinamarca-El_Colegio,1
2016-04-16,Colombia-Cundinamarca-El_Penon,1
2016-04-16,Colombia-Cundinamarca-El_Rosal,0
2016-04-16,Colombia-Cundinamarca-Facatativa,0
2016-04-16,Colombia-Cundinamarca-Fomeque,0
2016-04-16,Colombia-Cundinamarca-Fosca,0
2016-04-16,Colombia-Cundinamarca-Funza,0
2016-04-16,Colombia-Cundinamarca-Fuquene,0
2016-04-16,Colombia-Cundinamarca-Fusagasuga,1
2016-04-16,Colombia-Cundinamarca-Gachala,0
2016-04-16,Colombia-Cundinamarca-Gachancipa,0
2016-04-16,Colombia-Cundinamarca-Gacheta,0
2016-04-16,Colombia-Cundinamarca-Gama,0
2016-04-16,Colombia-Cundinamarca-Girardot,1
2016-04-16,Colombia-Cundinamarca-Granada,0
2016-04-16,Colombia-Cundinamarca-Guacheta,0
2016-04-16,Colombia-Cundinamarca-Guaduas,1
2016-04-16,Colombia-Cundinamarca-Guasca,0
2016-04-16,Colombia-Cundinamarca-Guataqui,1
2016-04-16,Colombia-Cundinamarca-Guatavita,0
2016-04-16,Colombia-Cundinamarca-Guayabal_De_Siquima,1
2016-04-16,Colombia-Cundinamarca-Guayabetal,0
2016-04-16,Colombia-Cundinamarca-Gutierrez,0
2016-04-16,Colombia-Cundinamarca-Jerusalen,1
2016-04-16,Colombia-Cundinamarca-Junin,0
2016-04-16,Colombia-Cundinamarca-La_Calera,1
2016-04-16,Colombia-Cundinamarca-La_Mesa,1
2016-04-16,Colombia-Cundinamarca-La_Palma,1
2016-04-16,Colombia-Cundinamarca-La_Pena,0
2016-04-16,Colombia-Cundinamarca-La_Vega,1
2016-04-16,Colombia-Cundinamarca-Lenguazaque,0
2016-04-16,Colombia-Cundinamarca-Macheta,0
2016-04-16,Colombia-Cundinamarca-Madrid,0
2016-04-16,Colombia-Cundinamarca-Manta,0
2016-04-16,Colombia-Cundinamarca-Medina,0
2016-04-16,Colombia-Cundinamarca-Mosquera,0
2016-04-16,Colombia-Cundinamarca-Narino,1
2016-04-16,Colombia-Cundinamarca-Nemocon,0
2016-04-16,Colombia-Cundinamarca-Nilo,1
2016-04-16,Colombia-Cundinamarca-Nimaima,0
2016-04-16,Colombia-Cundinamarca-Nocaima,1
2016-04-16,Colombia-Cundinamarca-Pacho,1
2016-04-16,Colombia-Cundinamarca-Paime,0
2016-04-16,Colombia-Cundinamarca-Pandi,0
2016-04-16,Colombia-Cundinamarca-Paratebueno,0
2016-04-16,Colombia-Cundinamarca-Pasca,0
